date,Positive,Negative
2017-03-01,34.645669291338585,89.10761154855643
2017-03-02,34.70839260312945,89.75817923186344
2017-03-03,34.76027397260274,89.21232876712328
2017-03-04,37.56983240223464,89.66480446927375
2017-03-05,35.67467652495379,89.64879852125694
2017-03-06,38.190364277320796,89.07168037602821
2017-03-07,34.66666666666667,89.48148148148148
2017-03-08,32.84823284823285,88.35758835758836
2017-03-09,34.50789793438639,88.33535844471446
2017-03-10,39.49579831932773,88.90756302521008
2017-03-11,39.15343915343915,86.5079365079365
2017-03-12,35.45150501672241,90.3010033444816
2017-03-13,35.902255639097746,90.22556390977444
2017-03-14,34.25324675324675,89.6103896103896
2017-03-15,33.560709413369715,91.81446111869032
2017-03-16,35.13119533527696,90.0874635568513
2017-03-17,37.28813559322034,87.62711864406779
2017-03-18,40.11695906432748,86.54970760233918
2017-03-19,38.63275039745628,90.14308426073131
2017-03-20,37.96526054590571,85.35980148883374
2017-03-21,40.39473684210526,86.05263157894737
2017-03-22,38.84555382215289,87.6755070202808
2017-03-23,34.26812585499316,88.57729138166894
2017-03-24,33.27913279132792,89.91869918699187
2017-03-25,31.592039800995025,85.82089552238806
2017-03-26,30.72289156626506,85.54216867469879
2017-03-27,36.02620087336245,88.64628820960698
2017-03-28,34.31734317343174,89.0528905289053
2017-03-29,38.21989528795812,87.01570680628272
2017-03-30,37.714285714285715,88.95238095238095
2017-03-31,38.346727898966705,92.3076923076923
2017-04-01,36.22641509433962,86.41509433962264
2017-04-02,35.580524344569284,87.26591760299625
2017-04-03,38.79598662207358,90.13377926421404
2017-04-04,40.03164556962025,87.18354430379746
2017-04-05,40.23746701846966,88.39050131926122
2017-04-06,40.54878048780488,87.09349593495935
2017-04-07,35.0383631713555,88.49104859335038
2017-04-08,31.225296442687743,90.51383399209486
2017-04-09,32.926829268292686,89.54703832752612
2017-04-10,33.60655737704918,89.01639344262296
2017-04-11,30.62605752961083,91.20135363790186
2017-04-12,33.33333333333333,89.97821350762527
2017-04-13,33.3889816360601,91.31886477462437
2017-04-14,33.6,87.65714285714286
2017-04-15,37.77372262773723,90.14598540145985
2017-04-16,37.30407523510972,88.24451410658307
2017-04-17,32.52279635258359,87.99392097264437
2017-04-18,33.7890625,88.28125
2017-04-19,33.57664233576642,87.22627737226277
2017-04-20,30.86816720257235,88.58520900321544
2017-04-21,36.461704422869474,91.8015102481122
2017-04-22,34.4311377245509,88.62275449101796
2017-04-23,31.1046511627907,90.11627906976744
2017-04-24,34.16422287390029,89.00293255131965
2017-04-25,33.15719947159842,88.90356671070013
2017-04-26,36.57917019475021,90.68585944115156
2017-04-27,33.09692671394799,91.48936170212765
2017-04-28,32.39700374531835,91.01123595505618
2017-04-29,31.67701863354037,85.40372670807453
2017-04-30,33.75912408759124,92.51824817518248
2017-05-01,34.02061855670103,87.88659793814433
2017-05-02,32.903225806451616,87.95698924731182
2017-05-03,30.14705882352941,90.25735294117648
2017-05-04,32.455315145813735,86.26528692380056
2017-05-05,36.553030303030305,85.3219696969697
2017-05-06,32.68229166666667,87.5
2017-05-07,34.060402684563755,85.90604026845638
2017-05-08,38.40262582056893,89.82494529540482
2017-05-09,28.57142857142857,90.6832298136646
2017-05-10,30.01579778830964,90.52132701421802
2017-05-11,37.41598207617625,91.63554891710231
2017-05-12,36.68224299065421,90.65420560747664
2017-05-13,39.71238938053097,88.60619469026548
2017-05-14,34.65553235908142,89.14405010438414
2017-05-15,35.496688741721854,90.33112582781457
2017-05-16,34.817012858555884,91.3946587537092
2017-05-17,31.18466898954704,91.1149825783972
2017-05-18,34.35277382645804,90.6827880512091
2017-05-19,34.8122866894198,91.35381114903299
2017-05-20,33.63057324840764,89.29936305732484
2017-05-21,36.91460055096419,88.70523415977961
2017-05-22,36.02865916069601,91.29989764585466
2017-05-23,31.833150384193193,88.80351262349066
2017-05-24,34.95702005730659,88.39541547277938
2017-05-25,31.08108108108108,89.97747747747748
2017-05-26,35.797665369649806,89.10505836575877
2017-05-27,36.663844199830656,89.83911939034716
2017-05-28,37.15596330275229,89.14373088685015
2017-05-29,36.626506024096386,88.67469879518072
2017-05-30,31.21272365805169,90.65606361829026
2017-05-31,32.46492985971944,88.57715430861724
2017-06-01,35.309060118543606,90.43183742591025
2017-06-02,34.43163097199341,90.44481054365733
2017-06-03,35.39518900343643,92.43986254295532
2017-06-04,36.72566371681416,92.03539823008849
2017-06-05,30.528052805280524,91.58415841584159
2017-06-06,36.26943005181347,91.58031088082902
2017-06-07,29.19254658385093,89.75155279503106
2017-06-08,32.60135135135135,93.91891891891892
2017-06-09,32.28155339805826,90.29126213592234
2017-06-10,35.048231511254016,91.31832797427653
2017-06-11,35.80901856763926,91.77718832891246
2017-06-12,28.279569892473116,90.75268817204301
2017-06-13,35.58441558441559,88.22510822510823
2017-06-14,32.95175797219951,91.41455437448897
2017-06-15,36.21134020618557,90.33505154639175
2017-06-16,34.62837837837838,90.2027027027027
2017-06-17,34.294871794871796,88.78205128205127
2017-06-18,35.01006036217304,88.93360160965796
2017-06-19,32.24592220828105,89.46047678795483
2017-06-20,35.86206896551724,83.81962864721486
2017-06-21,38.15384615384615,84.3076923076923
2017-06-22,35.95959595959596,90.5050505050505
2017-06-23,36.92115143929912,88.23529411764706
2017-06-24,33.33333333333333,91.43730886850153
2017-06-25,33.81294964028777,88.00959232613909
2017-06-26,31.532846715328468,84.81751824817519
2017-06-27,35.45279383429673,90.94412331406551
2017-06-28,33.134328358208954,91.19402985074628
2017-06-29,34.03068340306834,90.0976290097629
2017-06-30,31.629392971246006,89.61661341853035
2017-07-01,30.462184873949578,91.38655462184873
2017-07-02,38.786764705882355,90.44117647058823
2017-07-03,37.77777777777778,87.83625730994153
2017-07-04,36.87150837988827,90.5027932960894
2017-07-05,34.11552346570397,88.26714801444044
2017-07-06,32.26164079822617,87.47228381374723
2017-07-07,39.166666666666664,88.75
2017-07-08,34.4311377245509,83.23353293413174
2017-07-09,35.706580366774546,88.67313915857605
2017-07-10,31.868131868131865,85.8974358974359
2017-07-11,35.231316725978644,88.84934756820878
2017-07-12,34.675615212527966,89.14988814317674
2017-07-13,31.843575418994412,91.50837988826815
2017-07-14,34.19864559819413,90.29345372460497
2017-07-15,37.02359346642468,90.19963702359347
2017-07-16,37.11967545638945,88.03245436105477
2017-07-17,35.81687612208258,88.68940754039497
2017-07-18,29.82142857142857,89.82142857142857
2017-07-19,33.51648351648351,91.57509157509158
2017-07-20,32.5503355704698,91.44295302013423
2017-07-21,36.64825046040516,90.79189686924494
2017-07-22,37.784090909090914,87.87878787878788
2017-07-23,31.8359375,85.7421875
2017-07-24,34.831460674157306,92.25967540574283
2017-07-25,30.844155844155846,92.20779220779221
2017-07-26,32.09366391184573,88.56749311294766
2017-07-27,31.005221932114885,89.29503916449086
2017-07-28,29.20268972142171,89.9135446685879
2017-07-29,37.57961783439491,90.87048832271762
2017-07-30,31.871345029239766,91.37426900584795
2017-07-31,34.80392156862745,90.68627450980392
2017-08-01,39.162929745889386,89.98505231689087
2017-08-02,34.283088235294116,90.90073529411765
2017-08-03,37.71313941825476,90.77231695085256
2017-08-04,37.5,88.78205128205127
2017-08-05,36.97318007662835,87.73946360153256
2017-08-06,37.368421052631575,86.8421052631579
2017-08-07,35.24904214559387,88.31417624521073
2017-08-08,38.71733966745843,88.12351543942994
2017-08-09,37.88461538461539,89.23076923076924
2017-08-10,36.466774716369535,87.43922204213939
2017-08-11,38.0722891566265,89.87951807228916
2017-08-12,31.860776439089694,87.95180722891565
2017-08-13,34.627831715210355,90.18338727076592
2017-08-14,36.95652173913043,89.31159420289855
2017-08-15,38.687150837988824,88.40782122905027
2017-08-16,38.74296435272045,86.86679174484053
2017-08-17,37.93456032719836,88.85480572597137
2017-08-18,41.27659574468085,88.51063829787233
2017-08-19,36.49025069637883,90.25069637883009
2017-08-20,36.388888888888886,87.77777777777777
2017-08-21,35.10253317249698,88.66103739445114
2017-08-22,40.97331240188383,86.9701726844584
2017-08-23,38.12056737588653,85.81560283687944
2017-08-24,37.83783783783784,90.60489060489061
2017-08-25,40.707964601769916,88.49557522123894
2017-08-26,35.880398671096344,90.36544850498339
2017-08-27,36.59942363112392,89.04899135446685
2017-08-28,38.82476390346275,90.1364113326338
2017-08-29,40.562913907284766,91.05960264900662
2017-08-30,41.07142857142857,90.05102040816327
2017-08-31,36.61670235546038,88.43683083511777
2017-09-01,32.93718166383701,89.13412563667232
2017-09-02,40.909090909090914,87.06293706293707
2017-09-03,37.31778425655977,91.54518950437318
2017-09-04,37.71712158808933,86.10421836228288
2017-09-05,35.51769331585846,86.36959370904324
2017-09-06,33.976261127596445,89.31750741839762
2017-09-07,34.90853658536585,91.0060975609756
2017-09-08,33.58070500927644,89.6103896103896
2017-09-09,37.38317757009346,84.11214953271028
2017-09-10,35.0210970464135,87.34177215189874
2017-09-11,32.48730964467005,90.35532994923858
2017-09-12,31.5884476534296,90.97472924187726
2017-09-13,31.666666666666664,86.16666666666667
2017-09-14,32.26102941176471,89.61397058823529
2017-09-15,29.10958904109589,90.06849315068493
2017-09-16,29.11392405063291,94.62025316455697
2017-09-17,32.857142857142854,92.85714285714286
2017-09-18,33.73737373737374,87.47474747474747
2017-09-19,33.755760368663594,91.58986175115207
2017-09-20,28.693790149892934,90.5781584582441
2017-09-21,34.461054287962234,90.95200629425649
2017-09-22,29.339477726574504,90.1689708141321
2017-09-23,31.135531135531135,88.64468864468864
2017-09-24,28.608923884514436,88.9763779527559
2017-09-25,32.38578680203046,90.96446700507614
2017-09-26,31.995412844036696,87.5
2017-09-27,35.13203214695752,86.45235361653272
2017-09-28,31.984585741811177,90.17341040462428
2017-09-29,34.42088091353997,91.84339314845025
2017-09-30,34.35960591133005,90.76354679802957
2017-10-01,34.54935622317596,89.05579399141631
2017-10-02,36.39494833524684,90.70034443168772
2017-10-03,30.966952264381888,90.57527539779682
2017-10-04,32.44613434727503,90.49429657794677
2017-10-05,32.74647887323944,91.54929577464789
2017-10-06,31.964809384164223,88.70967741935483
2017-10-07,34.10526315789474,93.6842105263158
2017-10-08,31.46067415730337,89.51310861423221
2017-10-09,34.22222222222222,92.0
2017-10-10,33.116883116883116,91.55844155844156
2017-10-11,33.55437665782494,93.63395225464191
2017-10-12,33.055885850178356,92.27110582639715
2017-10-13,31.981279251170047,87.5195007800312
2017-10-14,39.10034602076124,85.46712802768167
2017-10-15,32.59803921568628,88.97058823529412
2017-10-16,33.3994053518335,89.197224975223
2017-10-17,33.169533169533175,88.32923832923832
2017-10-18,36.26198083067093,92.01277955271566
2017-10-19,34.00770712909441,90.26974951830444
2017-10-20,28.539823008849556,88.05309734513274
2017-10-21,33.5195530726257,87.70949720670392
2017-10-22,33.70786516853933,89.8876404494382
2017-10-23,36.49025069637883,89.69359331476323
2017-10-24,33.57015985790409,89.87566607460036
2017-10-25,33.56353591160221,87.15469613259668
2017-10-26,35.840297121634165,89.97214484679665
2017-10-27,34.21052631578947,89.64912280701755
2017-10-28,35.34338358458962,90.61976549413735
2017-10-29,38.27893175074184,91.69139465875371
2017-10-30,32.432432432432435,91.8918918918919
2017-10-31,33.309859154929576,89.64788732394366
2017-11-01,34.54545454545455,89.54545454545455
2017-11-02,29.865361077111384,89.96328029375765
2017-11-03,31.529411764705884,90.0392156862745
2017-11-04,33.44334433443345,84.59845984598459
2017-11-05,33.93739703459638,88.6326194398682
2017-11-06,33.940182054616386,91.8075422626788
2017-11-07,34.56439393939394,90.71969696969697
2017-11-08,31.352154531946507,86.47845468053492
2017-11-09,34.5565749235474,89.75535168195718
2017-11-10,31.19891008174387,89.91825613079018
2017-11-11,36.91860465116279,91.56976744186046
2017-11-12,31.982942430703627,90.8315565031983
2017-11-13,27.634660421545664,89.22716627634661
2017-11-14,27.61904761904762,91.21693121693121
2017-11-15,33.68283093053736,87.81127129750983
2017-11-16,28.668478260869566,89.13043478260869
2017-11-17,34.12921348314607,88.62359550561798
2017-11-18,28.79858657243816,91.87279151943463
2017-11-19,35.26170798898072,91.18457300275482
2017-11-20,32.477341389728096,89.87915407854985
2017-11-21,30.688622754491018,89.67065868263472
2017-11-22,30.612244897959183,89.67587034813926
2017-11-23,35.548172757475086,86.21262458471762
2017-11-24,34.19811320754717,87.97169811320755
2017-11-25,36.137667304015295,92.35181644359464
2017-11-26,37.77239709443099,88.37772397094432
2017-11-27,33.42776203966006,89.80169971671388
2017-11-28,28.397565922920894,90.46653144016227
2017-11-29,29.42643391521197,89.77556109725685
2017-11-30,32.857142857142854,86.75324675324674
2017-12-01,33.9632277834525,91.41981613891727
2017-12-02,33.77135348226019,89.48751642575559
2017-12-03,35.86337760910816,86.90702087286527
2017-12-04,34.957264957264954,85.8974358974359
2017-12-05,34.67302452316076,88.69209809264305
2017-12-06,28.274428274428274,87.73388773388774
2017-12-07,34.446627373935826,86.37851997380484
2017-12-08,31.07769423558897,87.71929824561403
2017-12-09,34.005037783375315,87.90931989924434
2017-12-10,35.54987212276215,85.93350383631714
2017-12-11,34.63414634146341,87.8048780487805
2017-12-12,34.62017434620174,84.68244084682442
2017-12-13,30.623520126282557,84.84609313338595
2017-12-14,33.39483394833948,86.28536285362853
2017-12-15,30.33112582781457,89.13907284768212
2017-12-16,38.43648208469055,86.48208469055375
2017-12-17,29.298642533936654,87.33031674208145
2017-12-18,33.78378378378378,87.70270270270271
2017-12-19,34.89847715736041,86.80203045685279
2017-12-20,33.903133903133906,86.03988603988604
2017-12-21,33.51800554016621,87.3961218836565
2017-12-22,35.25179856115108,89.32853717026379
2017-12-23,32.56880733944954,89.90825688073394
2017-12-24,28.87700534759358,91.44385026737967
2017-12-25,34.285714285714285,90.47619047619048
2017-12-26,32.31132075471698,87.97169811320755
2017-12-27,34.753363228699556,86.09865470852019
2017-12-28,35.28138528138528,85.4978354978355
2017-12-29,35.53719008264463,89.39393939393939
2017-12-30,32.6007326007326,86.81318681318682
2018-01-01,34.92063492063492,86.5079365079365
2018-01-02,30.846774193548388,85.28225806451613
2018-01-03,35.380507343124165,92.79038718291055
2018-01-04,34.744707347447076,89.1656288916563
2018-01-05,30.571428571428573,89.85714285714286
2018-01-06,33.10104529616725,88.50174216027874
2018-01-07,35.26970954356847,90.45643153526972
2018-01-08,33.66733466933868,91.98396793587175
2018-01-09,36.741767764298096,91.16117850953206
2018-01-10,30.394736842105264,91.05263157894737
2018-01-11,32.82828282828283,89.29292929292929
2018-01-12,38.35294117647059,90.58823529411765
2018-01-13,35.060449050086355,90.32815198618307
2018-01-14,34.183673469387756,89.79591836734694
2018-01-15,37.096774193548384,87.70161290322581
2018-01-16,30.564784053156146,91.14064230343301
2018-01-17,33.39676498572788,90.58039961941009
2018-01-18,32.805755395683455,88.05755395683454
2018-01-19,34.64981569246972,83.04370721432332
2018-01-20,31.89873417721519,85.82278481012658
2018-01-21,33.20987654320987,87.53086419753086
2018-01-22,34.40860215053764,83.87096774193549
2018-01-23,33.41288782816229,86.39618138424821
2018-01-24,33.56164383561644,90.27397260273973
2018-01-25,32.79258400926999,86.21089223638471
2018-01-26,36.551077788191186,87.34770384254921
2018-01-27,35.9504132231405,87.39669421487604
2018-01-28,37.410071942446045,90.40767386091127
2018-01-29,31.163287086446108,87.62006403415154
2018-01-30,29.268292682926827,90.43151969981238
2018-01-31,30.22974607013301,90.20556227327691
2018-02-01,32.94685990338164,91.69082125603865
2018-02-02,30.23138832997988,88.27967806841046
2018-02-03,30.73263558515699,88.29686013320647
2018-02-04,31.189710610932476,88.7459807073955
2018-02-05,33.37563451776649,88.83248730964468
2018-02-06,36.59942363112392,89.33717579250721
2018-02-07,33.01282051282051,87.82051282051282
2018-02-08,32.48554913294798,89.36416184971098
2018-02-09,30.495552731893266,88.56416772554002
2018-02-10,35.54868624420402,89.64451313755795
2018-02-11,32.24368499257058,88.8558692421991
2018-02-12,31.309041835357625,88.79892037786774
2018-02-13,31.847968545216254,91.87418086500655
2018-02-14,32.54786450662739,89.24889543446245
2018-02-15,32.599724896836314,87.89546079779917
2018-02-16,33.28964613368283,90.56356487549148
2018-02-17,33.926128590971274,87.82489740082079
2018-02-18,36.52173913043478,88.0
2018-02-19,35.00931098696462,89.01303538175046
2018-02-20,32.58520365752286,89.52618453865337
2018-02-21,33.12921004286589,85.97672994488671
2018-02-22,34.11978221415608,87.56805807622504
2018-02-23,30.23255813953488,88.72093023255813
2018-02-24,30.956521739130434,89.39130434782608
2018-02-25,28.85375494071146,87.15415019762845
2018-02-26,34.994697773064686,86.21420996818664
2018-02-27,32.059186189889026,88.40937114673243
2018-02-28,29.7554347826087,89.94565217391305
2018-12-31,34.686346863468636,83.02583025830258
