date,Positive,Negative
2017-03-02,43.101711983887206,94.25981873111783
2017-03-03,44.7585394581861,91.28386336866903
2017-03-04,44.563279857397504,94.6524064171123
2017-03-05,43.154761904761905,92.11309523809523
2017-03-06,45.34461910519952,91.53567110036276
2017-03-07,47.81976744186046,91.13372093023256
2017-03-08,50.11820330969267,92.19858156028369
2017-03-09,46.83281412253375,89.30425752855659
2017-03-10,46.33802816901408,94.08450704225352
2017-03-11,41.03448275862069,93.44827586206897
2017-03-12,42.98401420959148,89.52042628774423
2017-03-13,42.05607476635514,92.05607476635514
2017-03-14,43.37966349670812,93.85515727871251
2017-03-15,45.416666666666664,91.38888888888889
2017-03-16,49.37712344280861,91.61947904869761
2017-03-17,44.58874458874459,93.29004329004329
2017-03-18,45.42635658914729,90.3875968992248
2017-03-19,49.05405405405405,92.56756756756756
2017-03-20,48.158253751705324,93.86084583901774
2017-03-21,45.168067226890756,92.22689075630252
2017-03-22,43.52720450281426,93.24577861163228
2017-03-23,44.91701244813278,92.21991701244814
2017-03-24,41.10671936758894,93.47826086956522
2017-03-25,44.7098976109215,92.32081911262799
2017-03-26,44.67084639498432,88.40125391849529
2017-03-27,44.41056910569105,91.97154471544715
2017-03-28,46.10591900311526,92.83489096573209
2017-03-29,44.215349369988544,92.55441008018327
2017-03-30,45.80384226491405,93.83215369059657
2017-03-31,41.74757281553398,90.77669902912622
2017-04-01,40.14778325123153,91.13300492610837
2017-04-02,44.743276283618584,92.1760391198044
2017-04-03,43.76278118609407,92.63803680981594
2017-04-04,45.127719962157045,91.3907284768212
2017-04-05,44.70802919708029,89.78102189781022
2017-04-06,45.41003671970624,92.28886168910648
2017-04-07,48.73646209386281,91.69675090252709
2017-04-08,46.73913043478261,91.14906832298136
2017-04-09,54.92537313432836,94.32835820895522
2017-04-10,50.66921606118547,92.54302103250478
2017-04-11,45.725264169068204,92.79538904899135
2017-04-12,47.093023255813954,93.4108527131783
2017-04-13,46.98581560283688,91.84397163120568
2017-04-14,47.20496894409938,91.30434782608695
2017-04-15,49.29078014184397,91.84397163120568
2017-04-16,50.64327485380117,91.22807017543859
2017-04-17,47.01492537313433,92.28855721393035
2017-04-18,47.860962566844925,91.71122994652407
2017-04-19,53.34538878842676,92.76672694394213
2017-04-20,50.08210180623974,92.44663382594418
2017-04-21,45.92178770949721,93.29608938547486
2017-04-22,48.72979214780601,91.68591224018475
2017-04-23,51.09717868338558,91.84952978056427
2017-04-24,51.008645533141205,92.79538904899135
2017-04-25,46.84824902723735,90.9727626459144
2017-04-26,50.678733031674206,91.8552036199095
2017-04-27,52.89855072463768,91.54589371980676
2017-04-28,52.13675213675214,91.02564102564102
2017-04-29,44.71153846153847,93.75
2017-04-30,52.348993288590606,90.60402684563759
2017-05-01,50.42117930204573,90.85439229843561
2017-05-02,44.09722222222222,93.22916666666666
2017-05-03,50.28409090909091,90.3409090909091
2017-05-04,48.84189325276939,88.31822759315206
2017-05-05,52.63157894736842,92.03413940256046
2017-05-06,48.79852125693161,89.27911275415896
2017-05-07,51.7948717948718,90.25641025641026
2017-05-08,52.79187817258884,92.63959390862944
2017-05-09,52.083333333333336,94.79166666666666
2017-05-10,49.56896551724138,93.42672413793103
2017-05-11,50.63765941485371,94.37359339834958
2017-05-12,50.47709923664122,95.51526717557252
2017-05-13,48.033126293995856,94.20289855072464
2017-05-14,46.04221635883905,91.95250659630607
2017-05-15,53.03265940902022,93.93468118195956
2017-05-16,49.87468671679198,94.3609022556391
2017-05-17,47.05882352941176,95.43459174714663
2017-05-18,46.78274034822105,93.33838001514005
2017-05-19,49.57983193277311,94.78991596638654
2017-05-20,49.51690821256038,92.512077294686
2017-05-21,51.23287671232877,93.15068493150685
2017-05-22,48.77049180327869,93.75
2017-05-23,53.13479623824452,92.94670846394985
2017-05-24,46.88259109311741,92.3076923076923
2017-05-25,45.40407156076496,92.28871067242443
2017-05-26,52.17065868263473,91.54191616766467
2017-05-27,47.80361757105943,91.343669250646
2017-05-28,52.09424083769634,91.8848167539267
2017-05-29,50.402144772117964,91.68900804289544
2017-05-30,48.86363636363637,94.31818181818183
2017-05-31,48.86363636363637,90.24621212121212
2017-06-01,51.142857142857146,90.0952380952381
2017-06-02,48.104008667388946,93.39111592632719
2017-06-03,48.30508474576271,93.38983050847457
2017-06-04,47.14587737843552,92.17758985200845
2017-06-05,49.712643678160916,93.24712643678161
2017-06-06,50.0,94.47674418604652
2017-06-07,52.77777777777778,93.91534391534393
2017-06-08,49.54198473282443,94.58015267175573
2017-06-09,51.58301158301158,93.05019305019306
2017-06-10,49.833333333333336,93.66666666666667
2017-06-11,48.723404255319146,92.76595744680851
2017-06-12,49.77272727272727,92.27272727272727
2017-06-13,49.25526450950179,93.68258859784284
2017-06-14,43.82384532760473,92.9108485499463
2017-06-15,49.75767366720517,94.18416801292408
2017-06-16,48.71287128712871,94.05940594059405
2017-06-17,46.20938628158845,90.97472924187726
2017-06-18,53.57142857142857,92.53246753246754
2017-06-19,45.19704433497537,93.7192118226601
2017-06-20,48.541666666666664,91.04166666666667
2017-06-21,44.83333333333333,91.83333333333333
2017-06-22,48.04772234273319,90.67245119305856
2017-06-23,43.88609715242881,89.9497487437186
2017-06-24,50.201612903225815,90.92741935483872
2017-06-25,47.4,89.4
2017-06-26,46.44243208279431,90.03880983182407
2017-06-27,47.817460317460316,92.26190476190477
2017-06-28,47.07091469681398,92.1891058581706
2017-06-29,44.30512016718913,93.31243469174504
2017-06-30,43.49112426035503,94.37869822485207
2017-07-01,49.01960784313725,88.8235294117647
2017-07-02,49.30362116991643,93.31476323119777
2017-07-03,52.19638242894057,90.43927648578811
2017-07-04,51.624548736462096,90.61371841155234
2017-07-05,47.86206896551724,91.72413793103448
2017-07-06,51.710261569416495,92.75653923541248
2017-07-07,47.50320102432779,92.44558258642766
2017-07-08,41.645244215938305,91.25964010282776
2017-07-09,47.22222222222222,93.58974358974359
2017-07-10,47.48299319727891,93.06122448979592
2017-07-11,45.01748251748251,92.74475524475524
2017-07-12,53.36976320582878,94.1712204007286
2017-07-13,50.09416195856874,93.40866290018832
2017-07-14,50.72164948453608,91.34020618556701
2017-07-15,46.837944664031625,93.67588932806325
2017-07-16,47.83549783549784,89.17748917748918
2017-07-17,47.07874682472481,92.12531752751904
2017-07-18,46.813532651455546,92.5255704169945
2017-07-19,49.913043478260875,96.0
2017-07-20,49.5253164556962,92.08860759493672
2017-07-21,47.662485746864306,92.36031927023946
2017-07-22,47.338403041825096,93.72623574144487
2017-07-23,48.90350877192983,87.71929824561403
2017-07-24,47.99270072992701,92.33576642335767
2017-07-25,50.39817974971559,91.12627986348123
2017-07-26,54.99021526418787,95.10763209393346
2017-07-27,50.63157894736842,93.89473684210526
2017-07-28,50.73891625615764,94.7454844006568
2017-07-29,51.64113785557986,91.68490153172867
2017-07-30,46.6933867735471,91.98396793587175
2017-07-31,47.42424242424242,91.96969696969697
2017-08-01,45.25939177101968,92.12880143112702
2017-08-02,43.774574049803405,92.00524246395806
2017-08-03,44.47174447174447,93.36609336609337
2017-08-04,44.05487804878049,92.22560975609755
2017-08-05,40.45226130653266,92.96482412060301
2017-08-06,42.62295081967213,93.44262295081968
2017-08-07,47.18498659517426,90.3485254691689
2017-08-08,44.593088071348944,92.41917502787068
2017-08-09,46.680942184154176,93.57601713062098
2017-08-10,49.45054945054945,91.42857142857143
2017-08-11,43.440233236151606,91.73955296404276
2017-08-12,44.7463768115942,93.47826086956522
2017-08-13,43.35585585585586,94.25675675675676
2017-08-14,43.2510885341074,93.46879535558782
2017-08-15,43.35736354273945,93.61483007209063
2017-08-16,43.90885188431201,94.39088518843121
2017-08-17,43.20843091334894,94.84777517564403
2017-08-18,42.37074401008827,94.32534678436318
2017-08-19,45.20547945205479,92.46575342465754
2017-08-20,42.77777777777778,91.11111111111111
2017-08-21,44.95867768595041,90.41322314049587
2017-08-22,46.14499424626007,92.52013808975835
2017-08-23,43.05210918114144,92.18362282878412
2017-08-24,39.95381062355658,93.0715935334873
2017-08-25,44.44444444444444,91.60206718346254
2017-08-26,46.749226006191954,92.26006191950464
2017-08-27,47.79582366589327,95.82366589327145
2017-08-28,39.88095238095239,91.51785714285714
2017-08-29,47.389558232931726,93.97590361445783
2017-08-30,45.56962025316456,93.16455696202532
2017-08-31,44.237918215613384,93.3085501858736
2017-09-01,46.26865671641791,93.78109452736318
2017-09-02,44.21965317919075,91.61849710982659
2017-09-03,47.61904761904761,91.18165784832452
2017-09-04,50.314465408805034,91.19496855345912
2017-09-05,47.20229555236729,90.0286944045911
2017-09-06,46.224256292906176,91.18993135011442
2017-09-07,42.7536231884058,90.21739130434783
2017-09-08,45.535714285714285,92.85714285714286
2017-09-09,45.50898203592814,94.61077844311377
2017-09-10,44.05144694533762,88.7459807073955
2017-09-11,42.26519337016575,93.37016574585635
2017-09-12,47.2636815920398,90.54726368159204
2017-09-13,48.65424430641822,91.09730848861284
2017-09-14,46.81372549019608,94.6078431372549
2017-09-15,45.28301886792453,91.57232704402516
2017-09-16,44.44444444444444,90.27777777777779
2017-09-17,49.71098265895954,92.48554913294798
2017-09-18,46.864686468646866,93.06930693069307
2017-09-19,49.6875,93.90625
2017-09-20,48.549107142857146,90.29017857142857
2017-09-21,46.54377880184332,91.12903225806451
2017-09-22,50.24999999999999,88.0
2017-09-23,43.398392652123995,93.45579793340988
2017-09-24,44.18604651162791,93.21705426356588
2017-09-25,50.0,94.17040358744396
2017-09-26,45.34336782690499,91.06302916274694
2017-09-27,49.053857350800584,93.15866084425036
2017-09-28,50.99818511796733,93.46642468239564
2017-09-29,50.83135391923991,92.16152019002375
2017-09-30,46.15384615384615,90.9090909090909
2017-10-01,49.85590778097983,91.93083573487031
2017-10-02,42.03431372549019,92.52450980392157
2017-10-03,45.9915611814346,91.13924050632912
2017-10-04,49.72972972972973,91.8918918918919
2017-10-05,48.91122278056951,92.46231155778895
2017-10-06,46.11528822055138,93.48370927318295
2017-10-07,42.36706689536878,94.51114922813036
2017-10-08,40.168539325842694,95.2247191011236
2017-10-09,49.72826086956522,95.38043478260869
2017-10-10,51.25523012552301,94.76987447698745
2017-10-11,51.832460732984295,95.81151832460732
2017-10-12,49.664429530201346,94.96644295302013
2017-10-13,45.96774193548387,93.14516129032258
2017-10-14,48.92086330935252,89.92805755395683
2017-10-15,48.301886792452834,90.9433962264151
2017-10-16,48.85057471264368,93.24712643678161
2017-10-17,47.45945945945946,92.43243243243244
2017-10-18,50.29126213592233,93.98058252427185
2017-10-19,48.75846501128668,91.08352144469526
2017-10-20,50.38402457757296,92.01228878648233
2017-10-21,49.36305732484077,90.76433121019109
2017-10-22,51.57232704402516,92.66247379454927
2017-10-23,49.25074925074925,92.20779220779221
2017-10-24,44.734876773711726,93.20388349514563
2017-10-25,43.60135900339751,91.05322763306908
2017-10-26,51.724137931034484,91.95402298850574
2017-10-27,55.14223194748359,92.34135667396062
2017-10-28,45.666666666666664,96.33333333333334
2017-10-29,49.22118380062305,91.74454828660437
2017-10-30,49.63072378138848,94.6824224519941
2017-10-31,42.846768336964416,91.72113289760348
2017-11-01,46.119929453262785,93.03350970017637
2017-11-02,45.46742209631728,92.91784702549575
2017-11-03,47.851335656213706,90.36004645760744
2017-11-04,48.831775700934585,91.82242990654206
2017-11-05,48.49557522123894,89.91150442477877
2017-11-06,45.18900343642612,93.98625429553265
2017-11-07,43.29819277108434,91.71686746987952
2017-11-08,51.85601799775028,92.57592800899887
2017-11-09,48.67724867724868,92.41622574955908
2017-11-10,48.8,92.13333333333334
2017-11-11,50.22222222222222,93.62962962962963
2017-11-12,47.18954248366013,91.50326797385621
2017-11-13,51.49833518312985,91.78690344062154
2017-11-14,46.15384615384615,92.87749287749287
2017-11-15,48.11416921508665,90.62181447502549
2017-11-16,44.41711756025578,92.22823413674372
2017-11-17,44.24242424242424,92.57575757575758
2017-11-18,51.78571428571429,91.74107142857143
2017-11-19,49.009009009009006,92.43243243243244
2017-11-20,48.854961832061065,93.89312977099237
2017-11-21,48.35526315789473,89.63815789473685
2017-11-22,47.737556561085974,93.21266968325791
2017-11-23,47.27272727272727,90.08264462809917
2017-11-24,43.75,91.53225806451613
2017-11-25,46.043165467625904,93.88489208633094
2017-11-26,49.30875576036866,90.55299539170507
2017-11-27,44.91428571428571,92.80000000000001
2017-11-28,45.13274336283185,90.56047197640117
2017-11-29,47.31182795698925,91.18279569892474
2017-11-30,47.623666343355964,91.27061105722599
2017-12-01,51.11111111111111,91.05413105413105
2017-12-02,49.953746530989825,91.58186864014802
2017-12-03,50.0,93.45454545454545
2017-12-04,51.42857142857142,92.04081632653062
2017-12-05,50.0,91.38257575757575
2017-12-06,50.77054794520548,90.75342465753424
2017-12-07,51.1520737327189,91.93548387096774
2017-12-08,45.71106094808127,91.7607223476298
2017-12-09,50.282485875706215,88.98305084745762
2017-12-10,50.6,92.60000000000001
2017-12-11,49.111675126903556,92.63959390862944
2017-12-12,47.44651483781919,89.02691511387164
2017-12-13,49.953746530989825,89.45420906567992
2017-12-14,49.40298507462686,92.23880597014926
2017-12-15,47.60765550239234,91.98564593301435
2017-12-16,50.764525993883794,95.41284403669725
2017-12-17,49.60629921259843,90.35433070866141
2017-12-18,46.87882496940025,91.92166462668298
2017-12-19,51.48026315789473,89.9671052631579
2017-12-20,51.74488567990373,90.49338146811071
2017-12-21,49.63655244029076,92.00415368639668
2017-12-22,48.721590909090914,92.4715909090909
2017-12-23,46.18055555555556,93.40277777777779
2017-12-24,51.10132158590308,90.7488986784141
2017-12-25,46.36871508379888,90.78212290502793
2017-12-26,48.8479262672811,89.63133640552995
2017-12-27,52.12569316081331,91.49722735674676
2017-12-28,45.75471698113208,89.50471698113208
2017-12-29,49.478079331941544,91.64926931106471
2017-12-30,48.84615384615385,94.23076923076923
2018-01-01,47.41641337386018,89.66565349544074
2018-01-02,46.19565217391305,91.84782608695652
2018-01-03,48.2421875,95.1171875
2018-01-04,52.06286836935167,94.49901768172889
2018-01-05,46.666666666666664,94.62962962962963
2018-01-06,44.771241830065364,91.50326797385621
2018-01-07,45.10489510489511,91.95804195804196
2018-01-08,47.15447154471545,92.41192411924119
2018-01-09,47.76119402985074,91.97761194029852
2018-01-10,52.21445221445221,90.44289044289044
2018-01-11,47.689075630252105,91.28151260504201
2018-01-12,46.53937947494033,91.05011933174224
2018-01-13,46.14220877458396,93.64599092284418
2018-01-14,49.09747292418773,94.22382671480143
2018-01-15,44.6927374301676,93.71508379888269
2018-01-16,45.56962025316456,95.29837251356238
2018-01-17,48.34437086092716,94.56953642384106
2018-01-18,47.74774774774775,90.990990990991
2018-01-19,43.88038942976356,90.47287899860918
2018-01-20,48.61538461538461,92.61538461538461
2018-01-21,48.22485207100592,94.97041420118343
2018-01-22,46.264073694984646,88.94575230296827
2018-01-23,48.319327731092436,91.73669467787114
2018-01-24,49.02826855123675,92.49116607773851
2018-01-25,49.19571045576407,92.49329758713137
2018-01-26,44.17721518987342,92.40506329113924
2018-01-27,46.205357142857146,91.96428571428571
2018-01-28,44.82029598308668,92.81183932346723
2018-01-29,48.3160621761658,91.58031088082902
2018-01-30,45.79339723109691,92.22577209797656
2018-01-31,46.41407307171853,93.77537212449256
2018-02-01,46.25112917795845,92.23125564588979
2018-02-02,44.413145539906104,91.87793427230046
2018-02-03,42.0907840440165,92.98486932599724
2018-02-04,43.79746835443038,92.91139240506328
2018-02-05,46.34703196347032,94.29223744292237
2018-02-06,45.955882352941174,93.25980392156863
2018-02-07,47.983870967741936,91.53225806451613
2018-02-08,48.93333333333334,92.13333333333334
2018-02-09,47.593582887700535,91.80035650623886
2018-02-10,47.682119205298015,92.88079470198676
2018-02-11,51.307189542483655,92.81045751633987
2018-02-12,47.26027397260274,92.75929549902152
2018-02-13,48.22627037392138,92.23394055608821
2018-02-14,45.09283819628647,93.70026525198939
2018-02-15,44.09385113268608,89.40129449838187
2018-02-16,43.96048495734172,93.12977099236642
2018-02-17,44.74187380497132,90.53537284894837
2018-02-18,41.86046511627907,92.11886304909561
2018-02-19,43.843498273878026,90.79401611047182
2018-02-20,51.83946488294314,94.98327759197325
2018-02-21,47.31517509727626,92.21789883268482
2018-02-22,42.06827309236948,93.27309236947792
2018-02-23,49.519890260631,93.14128943758574
2018-02-24,45.18229166666667,91.14583333333334
2018-02-25,43.01801801801802,89.1891891891892
2018-02-26,46.51162790697674,92.33926128590971
2018-02-27,45.707656612529,92.22737819025522
2018-02-28,43.53982300884956,92.30088495575221
2018-12-31,46.99074074074074,89.35185185185185
