comment_score,Positive,Negative
319,16.666666666666664,100.0
539,100.0,100.0
1071,0.0,0.0
404,50.0,100.0
2079,0.0,100.0
901,100.0,100.0
-110,0.0,100.0
-19,41.899441340782126,85.47486033519553
115,43.24324324324324,94.5945945945946
153,64.0,96.0
1074,0.0,100.0
718,0.0,100.0
1953,0.0,100.0
1562,0.0,100.0
2437,0.0,100.0
-27,51.515151515151516,88.88888888888889
96,46.05263157894737,94.73684210526315
2492,0.0,100.0
929,0.0,100.0
377,100.0,100.0
250,28.57142857142857,92.85714285714286
1367,0.0,100.0
-147,0.0,100.0
1609,0.0,100.0
-2,45.63640910227557,90.09752438109527
1126,0.0,100.0
1560,0.0,100.0
849,100.0,100.0
1279,0.0,100.0
328,66.66666666666666,66.66666666666666
890,66.66666666666666,100.0
1130,0.0,100.0
185,36.84210526315789,94.73684210526315
375,0.0,100.0
349,25.0,75.0
1054,100.0,0.0
632,100.0,100.0
104,36.84210526315789,91.22807017543859
219,53.333333333333336,80.0
1151,0.0,100.0
368,0.0,100.0
623,66.66666666666666,100.0
2296,0.0,100.0
515,100.0,100.0
1894,0.0,100.0
944,50.0,100.0
214,14.285714285714285,100.0
449,0.0,100.0
719,0.0,100.0
538,0.0,100.0
2921,100.0,100.0
461,66.66666666666666,100.0
2231,0.0,100.0
-182,100.0,100.0
419,25.0,100.0
593,75.0,100.0
556,0.0,100.0
2707,100.0,100.0
252,22.22222222222222,100.0
816,0.0,100.0
10,45.30407290310582,91.98437790589547
120,40.0,95.0
748,100.0,100.0
485,25.0,100.0
945,0.0,100.0
423,50.0,75.0
1037,0.0,100.0
500,66.66666666666666,100.0
806,0.0,100.0
836,100.0,100.0
-97,66.66666666666666,100.0
5857,0.0,100.0
89,40.0,90.0
-131,0.0,100.0
521,50.0,100.0
550,75.0,100.0
4262,0.0,100.0
2830,0.0,100.0
2435,100.0,100.0
644,33.33333333333333,100.0
1498,100.0,0.0
3049,0.0,100.0
361,0.0,100.0
537,100.0,100.0
364,66.66666666666666,100.0
1779,0.0,100.0
501,50.0,100.0
452,100.0,0.0
1517,0.0,100.0
356,40.0,80.0
403,62.5,100.0
1543,100.0,100.0
1381,100.0,100.0
490,0.0,100.0
975,100.0,100.0
197,46.15384615384615,100.0
128,37.5,95.0
464,66.66666666666666,100.0
497,50.0,100.0
697,100.0,100.0
838,0.0,100.0
1239,0.0,100.0
-218,100.0,100.0
106,55.769230769230774,86.53846153846155
111,50.76923076923077,86.15384615384616
85,34.523809523809526,89.28571428571429
735,66.66666666666666,100.0
332,66.66666666666666,100.0
815,66.66666666666666,66.66666666666666
575,0.0,100.0
1556,0.0,100.0
867,100.0,100.0
-28,45.83333333333333,85.41666666666666
903,50.0,100.0
301,42.857142857142854,100.0
-84,100.0,100.0
548,100.0,100.0
-124,0.0,0.0
3735,100.0,100.0
411,33.33333333333333,100.0
177,33.33333333333333,91.66666666666666
1231,100.0,100.0
1435,0.0,100.0
-17,47.91666666666667,89.58333333333334
-81,20.0,100.0
797,0.0,100.0
460,0.0,100.0
179,42.30769230769231,100.0
306,50.0,100.0
-46,42.857142857142854,89.28571428571429
2017,0.0,100.0
563,66.66666666666666,66.66666666666666
557,75.0,100.0
448,0.0,100.0
1023,0.0,100.0
-160,0.0,100.0
659,0.0,100.0
441,0.0,100.0
67,48.175182481751825,94.8905109489051
48,43.49442379182156,94.42379182156134
224,42.857142857142854,92.85714285714286
517,0.0,100.0
755,50.0,100.0
2256,0.0,100.0
953,50.0,100.0
168,36.36363636363637,86.36363636363636
324,44.44444444444444,88.88888888888889
142,32.35294117647059,94.11764705882352
927,50.0,100.0
761,50.0,100.0
481,33.33333333333333,66.66666666666666
254,33.33333333333333,100.0
1295,100.0,100.0
100,35.714285714285715,91.07142857142857
247,25.0,93.75
2503,100.0,0.0
992,0.0,100.0
105,44.26229508196721,93.44262295081968
131,32.25806451612903,93.54838709677419
1970,0.0,100.0
1172,50.0,100.0
1013,50.0,100.0
581,0.0,75.0
4089,0.0,100.0
318,37.5,100.0
294,33.33333333333333,88.88888888888889
451,0.0,100.0
1406,100.0,100.0
-357,0.0,100.0
800,50.0,100.0
993,0.0,100.0
3290,0.0,100.0
654,50.0,50.0
1765,0.0,100.0
3237,0.0,100.0
108,34.0,98.0
333,33.33333333333333,88.88888888888889
218,44.44444444444444,100.0
339,0.0,100.0
934,50.0,100.0
44,41.66666666666667,93.20987654320987
392,0.0,100.0
309,50.0,100.0
132,40.0,93.33333333333333
540,100.0,0.0
471,100.0,100.0
804,33.33333333333333,100.0
1488,50.0,100.0
1332,0.0,100.0
127,40.909090909090914,90.9090909090909
123,59.25925925925925,88.88888888888889
683,33.33333333333333,100.0
746,66.66666666666666,100.0
345,37.5,100.0
641,0.0,100.0
-103,50.0,100.0
